UserID,Age,Gender,TotalCoursesEnrolled,EnrollmentFrequency,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,CategoryDiversity,LearningDepthIndex,TotalSpending,Cluster,SegmentName
U00808,27,Female,1,1.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,0,AI Beginner Learners
U00809,24,Male,1,1.0,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,490.9,0,AI Beginner Learners
U00810,28,Male,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U00811,25,Female,3,1.0,162.64000000000001,Web Development,Beginner,3.0533333333333332,2,1.6666666666666667,487.92,9,Advanced Web Development Learners
U00812,24,Female,3,1.0,95.01666666666667,Design,Beginner,3.64,2,1.6666666666666667,285.05,7,Deep Design Learners
U00813,33,Male,4,1.3333333333333333,0.0,Business,Intermediate,3.815,4,2.0,0.0,1,Business Advanced Learners
U00814,21,Female,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U00815,17,Male,2,1.0,207.755,Artificial Intelligence,Intermediate,3.92,2,2.0,415.51,0,AI Beginner Learners
U00816,34,Male,3,1.0,29.863333333333333,Artificial Intelligence,Intermediate,2.106666666666667,3,2.0,89.59,0,AI Beginner Learners
U00817,35,Female,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U00818,20,Female,1,1.0,0.0,Marketing,Advanced,4.79,1,3.0,0.0,8,Advanced Marketing Learners
U00819,28,Female,14,1.75,81.67214285714286,Cybersecurity,Advanced,3.027857142857143,9,2.0,1143.41,4,Highly Engaged AI Explorers
U00820,31,Female,3,1.0,162.64000000000001,Business,Advanced,3.126666666666667,3,2.0,487.92,1,Business Advanced Learners
U00821,23,Male,13,1.625,122.86923076923077,Artificial Intelligence,Beginner,2.9061538461538463,11,1.6923076923076923,1597.3,4,Highly Engaged AI Explorers
U00822,35,Female,1,1.0,0.0,Programming,Intermediate,2.43,1,2.0,0.0,2,Cybersecurity Beginners
U00823,22,Male,1,1.0,212.39,Digital Marketing,Advanced,3.15,1,3.0,212.39,5,Digital Marketing Learners
U00824,27,Male,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U00825,26,Male,3,1.0,162.64000000000001,Business,Advanced,3.703333333333333,3,2.6666666666666665,487.92,1,Business Advanced Learners
U00826,16,Male,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U00827,26,Female,2,1.0,0.0,Finance,Intermediate,4.41,2,2.0,0.0,2,Cybersecurity Beginners
U00828,25,Male,3,1.0,197.61666666666667,Artificial Intelligence,Intermediate,3.9066666666666663,3,2.3333333333333335,592.85,0,AI Beginner Learners
U00829,22,Male,16,1.7777777777777777,83.644375,Cybersecurity,Beginner,3.054375,8,1.75,1338.31,4,Highly Engaged AI Explorers
U00830,26,Female,1,1.0,326.02,Business,Intermediate,2.69,1,2.0,326.02,1,Business Advanced Learners
U00831,18,Male,2,1.0,0.0,Design,Advanced,3.16,2,2.0,0.0,7,Deep Design Learners
U00832,20,Female,1,1.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,2,Cybersecurity Beginners
U00833,32,Female,3,1.0,0.0,Machine Learning,Advanced,2.0066666666666664,3,2.3333333333333335,0.0,6,Advanced Machine Learning Learners
U00834,30,Male,1,1.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,9,Advanced Web Development Learners
U00835,33,Female,1,1.0,0.0,Data Science,Intermediate,3.02,1,2.0,0.0,3,Data Science Beginners
U00836,29,Female,15,1.875,62.11333333333334,Digital Marketing,Beginner,2.886,9,1.7333333333333334,931.7,4,Highly Engaged AI Explorers
U00837,28,Male,4,1.3333333333333333,71.2625,Programming,Beginner,2.5175,3,1.5,285.05,2,Cybersecurity Beginners
U00838,25,Female,12,2.0,85.59916666666668,Data Science,Advanced,2.8408333333333338,8,2.0833333333333335,1027.19,4,Highly Engaged AI Explorers
U00839,33,Male,1,1.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,2,Cybersecurity Beginners
U00840,18,Male,3,1.5,131.42,Cybersecurity,Intermediate,2.4533333333333336,3,1.6666666666666667,394.26,2,Cybersecurity Beginners
U00841,29,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U00842,21,Female,2,1.0,44.795,Artificial Intelligence,Beginner,2.7800000000000002,2,1.5,89.59,0,AI Beginner Learners
U00843,21,Male,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U00844,26,Male,1,1.0,0.0,Marketing,Intermediate,4.72,1,2.0,0.0,8,Advanced Marketing Learners
U00845,25,Female,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U00846,16,Male,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U00847,23,Male,1,1.0,0.0,Digital Marketing,Intermediate,4.66,1,2.0,0.0,5,Digital Marketing Learners
U00848,28,Male,4,1.0,103.8775,Artificial Intelligence,Intermediate,3.7825,3,2.0,415.51,0,AI Beginner Learners
U00849,20,Male,2,1.0,124.05,Artificial Intelligence,Beginner,2.42,1,1.0,248.1,0,AI Beginner Learners
U00850,26,Male,15,1.875,59.86333333333334,Project Management,Advanced,3.0846666666666662,9,2.4,897.95,4,Highly Engaged AI Explorers
U00851,21,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U00852,23,Male,13,1.625,121.47230769230768,Artificial Intelligence,Intermediate,3.4723076923076923,8,2.0,1579.1399999999999,4,Highly Engaged AI Explorers
U00853,24,Male,2,1.0,0.0,Machine Learning,Intermediate,2.92,2,2.0,0.0,6,Advanced Machine Learning Learners
U00854,28,Male,2,2.0,149.785,Data Science,Advanced,3.3600000000000003,2,2.0,299.57,3,Data Science Beginners
U00855,15,Female,1,1.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,2,Cybersecurity Beginners
U00856,21,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00857,15,Male,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U00858,20,Male,15,1.6666666666666667,26.431333333333335,Machine Learning,Beginner,3.258666666666667,8,1.8,396.47,4,Highly Engaged AI Explorers
U00859,22,Male,1,1.0,0.0,Data Science,Intermediate,3.02,1,2.0,0.0,3,Data Science Beginners
U00860,23,Female,1,1.0,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,490.9,0,AI Beginner Learners
U00861,22,Female,1,1.0,0.0,Machine Learning,Intermediate,1.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U00862,18,Female,1,1.0,487.92,Business,Advanced,3.64,1,3.0,487.92,1,Business Advanced Learners
U00863,23,Female,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U00864,22,Female,1,1.0,0.0,Business,Advanced,2.0,1,3.0,0.0,1,Business Advanced Learners
U00865,27,Male,1,1.0,285.05,Business,Beginner,1.96,1,1.0,285.05,1,Business Advanced Learners
U00866,30,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U00867,30,Male,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U00868,16,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00869,19,Male,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U00870,22,Male,15,2.142857142857143,64.40933333333334,Marketing,Advanced,3.4386666666666668,10,2.1333333333333333,966.14,4,Highly Engaged AI Explorers
U00871,26,Male,2,1.0,0.0,Cybersecurity,Advanced,2.0549999999999997,2,2.5,0.0,2,Cybersecurity Beginners
U00872,27,Male,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U00873,28,Male,1,1.0,0.0,Design,Advanced,4.45,1,3.0,0.0,7,Deep Design Learners
U00874,25,Male,12,2.0,181.31166666666664,Business,Advanced,3.276666666666667,10,2.0,2175.74,4,Highly Engaged AI Explorers
U00875,23,Male,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U00876,27,Male,14,2.0,168.03571428571428,Artificial Intelligence,Intermediate,3.662857142857143,11,2.142857142857143,2352.5,4,Highly Engaged AI Explorers
U00877,35,Male,1,1.0,490.9,Artificial Intelligence,Beginner,4.55,1,1.0,490.9,0,AI Beginner Learners
U00878,31,Male,1,1.0,177.34,Digital Marketing,Advanced,3.89,1,3.0,177.34,5,Digital Marketing Learners
U00879,18,Female,3,1.0,129.72,Artificial Intelligence,Intermediate,3.5100000000000002,3,1.6666666666666667,389.15999999999997,0,AI Beginner Learners
U00880,15,Male,1,1.0,177.34,Digital Marketing,Advanced,3.89,1,3.0,177.34,5,Digital Marketing Learners
U00881,34,Female,16,1.4545454545454546,168.96,Artificial Intelligence,Intermediate,3.0825,10,1.8125,2703.36,4,Highly Engaged AI Explorers
U00882,34,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00883,27,Female,3,1.0,157.42666666666665,Design,Beginner,3.83,3,1.6666666666666667,472.28,7,Deep Design Learners
U00884,19,Male,1,1.0,487.92,Business,Advanced,3.64,1,3.0,487.92,1,Business Advanced Learners
U00885,28,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U00886,22,Female,2,1.0,0.0,Machine Learning,Beginner,1.505,2,1.5,0.0,6,Advanced Machine Learning Learners
U00887,17,Male,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00888,15,Male,4,1.0,122.91999999999999,Machine Learning,Advanced,3.525,3,2.0,491.67999999999995,6,Advanced Machine Learning Learners
U00889,31,Female,1,1.0,0.0,Data Science,Intermediate,3.02,1,2.0,0.0,3,Data Science Beginners
U00890,31,Female,2,1.0,149.785,Data Science,Beginner,2.5100000000000002,2,1.0,299.57,3,Data Science Beginners
U00891,28,Female,2,1.0,0.0,Data Science,Advanced,4.195,2,2.5,0.0,3,Data Science Beginners
U00892,35,Male,4,1.0,0.0,Cybersecurity,Intermediate,4.0375,4,2.0,0.0,2,Cybersecurity Beginners
U00893,15,Male,12,1.3333333333333333,105.9375,Business,Advanced,2.859166666666667,9,2.0833333333333335,1271.25,4,Highly Engaged AI Explorers
U00894,28,Female,3,1.0,170.64666666666668,Cybersecurity,Intermediate,2.86,3,2.3333333333333335,511.94,2,Cybersecurity Beginners
U00895,15,Male,4,1.3333333333333333,137.055,Marketing,Advanced,4.0225,3,2.5,548.22,8,Advanced Marketing Learners
U00896,29,Female,4,1.0,29.615000000000002,Cybersecurity,Advanced,3.3525,4,2.5,118.46000000000001,2,Cybersecurity Beginners
U00897,20,Male,1,1.0,177.34,Digital Marketing,Advanced,3.89,1,3.0,177.34,5,Digital Marketing Learners
U00898,24,Female,12,1.7142857142857142,55.26833333333334,Machine Learning,Beginner,2.9808333333333334,8,1.75,663.22,4,Highly Engaged AI Explorers
U00899,19,Male,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U00900,26,Female,2,2.0,59.52,Cybersecurity,Intermediate,3.34,2,2.0,119.04,2,Cybersecurity Beginners
U00901,23,Female,1,1.0,0.0,Cybersecurity,Intermediate,3.93,1,2.0,0.0,2,Cybersecurity Beginners
U00902,29,Male,2,1.0,124.05,Artificial Intelligence,Beginner,1.7000000000000002,2,1.0,248.1,0,AI Beginner Learners
U00903,29,Female,13,1.3,95.28615384615385,Business,Advanced,2.9415384615384617,9,2.1538461538461537,1238.72,4,Highly Engaged AI Explorers
U00904,16,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00905,15,Male,1,1.0,0.0,Design,Advanced,4.45,1,3.0,0.0,7,Deep Design Learners
U00906,34,Female,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U00907,23,Female,12,1.7142857142857142,170.68166666666664,Business,Beginner,3.2266666666666666,8,1.75,2048.18,4,Highly Engaged AI Explorers
U00908,16,Female,1,1.0,0.0,Cybersecurity,Intermediate,3.93,1,2.0,0.0,2,Cybersecurity Beginners
U00909,35,Female,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U00910,20,Female,3,1.0,122.38,Artificial Intelligence,Beginner,2.0500000000000003,3,1.3333333333333333,367.14,0,AI Beginner Learners
U00911,15,Female,10,1.25,99.66499999999999,Business,Beginner,3.318,7,1.9,996.65,4,Highly Engaged AI Explorers
U00912,28,Male,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U00913,35,Female,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U00914,22,Male,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U00915,24,Female,13,1.8571428571428572,103.35461538461537,Artificial Intelligence,Beginner,3.1823076923076923,8,1.6153846153846154,1343.61,4,Highly Engaged AI Explorers
U00916,20,Male,1,1.0,0.0,Data Science,Intermediate,3.02,1,2.0,0.0,3,Data Science Beginners
U00917,28,Female,15,1.6666666666666667,87.99399999999999,Business,Advanced,3.098,11,2.2666666666666666,1319.9099999999999,4,Highly Engaged AI Explorers
U00918,35,Male,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U00919,28,Male,14,1.5555555555555556,101.095,Business,Advanced,2.8007142857142857,8,2.0,1415.33,4,Highly Engaged AI Explorers
U00920,18,Female,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U00921,26,Male,1,1.0,487.92,Business,Advanced,3.64,1,3.0,487.92,1,Business Advanced Learners
U00922,31,Female,2,1.0,0.0,Design,Advanced,1.4,2,2.0,0.0,7,Deep Design Learners
U00923,29,Female,3,1.0,170.64666666666668,Cybersecurity,Advanced,1.6833333333333333,3,2.0,511.94,2,Cybersecurity Beginners
U00924,34,Male,1,1.0,0.0,Cybersecurity,Advanced,2.38,1,3.0,0.0,2,Cybersecurity Beginners
U00925,31,Male,2,1.0,245.45,Artificial Intelligence,Beginner,4.605,2,1.5,490.9,0,AI Beginner Learners
U00926,32,Male,2,1.0,171.305,Finance,Beginner,4.49,2,1.5,342.61,2,Cybersecurity Beginners
U00927,26,Male,2,1.0,0.0,Business,Advanced,3.065,2,3.0,0.0,1,Business Advanced Learners
U00928,33,Female,12,1.5,87.54,Data Science,Advanced,2.85,9,2.0,1050.48,4,Highly Engaged AI Explorers
U00929,25,Female,4,1.0,111.12,Data Science,Advanced,3.1875,3,2.5,444.48,3,Data Science Beginners
U00930,34,Male,3,1.0,178.1833333333333,Artificial Intelligence,Intermediate,3.3233333333333337,3,2.0,534.55,0,AI Beginner Learners
U00931,31,Male,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U00932,21,Male,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U00933,27,Female,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U00934,15,Female,1,1.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,0,AI Beginner Learners
U00935,16,Female,1,1.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,3,Data Science Beginners
U00936,30,Female,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U00937,35,Male,1,1.0,0.0,Machine Learning,Advanced,1.81,1,3.0,0.0,6,Advanced Machine Learning Learners
U00938,30,Male,1,1.0,0.0,Design,Beginner,4.51,1,1.0,0.0,7,Deep Design Learners
U00939,18,Male,1,1.0,0.0,Data Science,Intermediate,3.6,1,2.0,0.0,3,Data Science Beginners
U00940,15,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U00941,20,Female,2,1.0,142.525,Business,Beginner,1.935,2,1.5,285.05,1,Business Advanced Learners
U00942,21,Male,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U00943,21,Female,2,1.0,0.0,Cybersecurity,Advanced,2.195,2,3.0,0.0,2,Cybersecurity Beginners
U00944,28,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U00945,27,Female,1,1.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,0,AI Beginner Learners
U00946,20,Female,1,1.0,0.0,Marketing,Intermediate,4.72,1,2.0,0.0,8,Advanced Marketing Learners
U00947,31,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00948,34,Male,3,1.5,0.0,Finance,Intermediate,4.223333333333333,3,1.6666666666666667,0.0,2,Cybersecurity Beginners
U00949,16,Male,4,1.0,0.0,Machine Learning,Beginner,3.165,3,1.75,0.0,6,Advanced Machine Learning Learners
U00950,33,Female,1,1.0,0.0,Digital Marketing,Intermediate,4.66,1,2.0,0.0,5,Digital Marketing Learners
U00951,15,Male,2,1.0,171.305,Digital Marketing,Intermediate,4.75,2,2.0,342.61,5,Digital Marketing Learners
U00952,22,Female,2,1.0,0.0,Business,Advanced,3.5,2,2.0,0.0,1,Business Advanced Learners
U00953,31,Male,3,3.0,29.863333333333333,Artificial Intelligence,Intermediate,2.646666666666667,3,2.3333333333333335,89.59,4,Highly Engaged AI Explorers
U00954,21,Female,2,2.0,0.0,Business,Advanced,3.36,2,2.5,0.0,1,Business Advanced Learners
U00955,35,Female,3,1.0,0.0,Finance,Advanced,3.3800000000000003,2,2.6666666666666665,0.0,2,Cybersecurity Beginners
U00956,21,Female,1,1.0,327.99,Project Management,Beginner,1.51,1,1.0,327.99,0,AI Beginner Learners
U00957,22,Male,3,1.0,70.79666666666667,Web Development,Advanced,2.6733333333333333,2,2.3333333333333335,212.39,9,Advanced Web Development Learners
U00958,28,Female,2,1.0,0.0,Digital Marketing,Beginner,4.550000000000001,1,1.5,0.0,5,Digital Marketing Learners
U00959,22,Male,13,1.1818181818181819,111.08076923076922,Machine Learning,Advanced,3.110769230769231,9,2.076923076923077,1444.05,4,Highly Engaged AI Explorers
U00960,17,Male,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U00961,31,Male,14,2.0,88.7807142857143,Artificial Intelligence,Beginner,3.251428571428572,9,1.9285714285714286,1242.93,4,Highly Engaged AI Explorers
U00962,20,Male,1,1.0,0.0,Business,Advanced,3.15,1,3.0,0.0,1,Business Advanced Learners
U00963,20,Female,2,1.0,0.0,Cybersecurity,Advanced,2.9699999999999998,2,2.5,0.0,2,Cybersecurity Beginners
U00964,16,Female,1,1.0,0.0,Marketing,Advanced,2.98,1,3.0,0.0,8,Advanced Marketing Learners
U00965,34,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U00966,23,Female,1,1.0,0.0,Programming,Intermediate,2.43,1,2.0,0.0,2,Cybersecurity Beginners
U00967,15,Male,14,1.5555555555555556,58.339285714285715,Project Management,Beginner,3.092142857142857,8,1.9285714285714286,816.75,4,Highly Engaged AI Explorers
U00968,21,Male,2,1.0,0.0,Machine Learning,Beginner,2.525,2,1.5,0.0,6,Advanced Machine Learning Learners
U00969,29,Male,1,1.0,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,248.1,0,AI Beginner Learners
U00970,18,Male,1,1.0,285.05,Business,Beginner,1.96,1,1.0,285.05,1,Business Advanced Learners
U00971,19,Female,3,1.0,163.63333333333333,Artificial Intelligence,Advanced,4.12,3,2.0,490.9,0,AI Beginner Learners
U00972,27,Female,4,1.0,147.82999999999998,Artificial Intelligence,Beginner,3.6125,4,1.25,591.3199999999999,0,AI Beginner Learners
U00973,22,Male,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U00974,31,Male,1,1.0,0.0,Digital Marketing,Intermediate,4.66,1,2.0,0.0,5,Digital Marketing Learners
U00975,35,Female,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U00976,30,Male,12,2.0,121.88583333333334,Business,Advanced,3.1658333333333335,9,2.1666666666666665,1462.63,4,Highly Engaged AI Explorers
U00977,33,Female,1,1.0,0.0,Marketing,Advanced,2.98,1,3.0,0.0,8,Advanced Marketing Learners
U00978,18,Male,1,1.0,0.0,Design,Beginner,4.51,1,1.0,0.0,7,Deep Design Learners
U00979,16,Female,3,1.0,0.0,Cybersecurity,Beginner,4.1433333333333335,3,1.6666666666666667,0.0,2,Cybersecurity Beginners
U00980,17,Male,1,1.0,0.0,Finance,Advanced,1.59,1,3.0,0.0,2,Cybersecurity Beginners
U00981,34,Male,13,1.4444444444444444,110.55461538461539,Artificial Intelligence,Advanced,2.746923076923077,9,2.3846153846153846,1437.21,4,Highly Engaged AI Explorers
U00982,27,Female,1,1.0,346.71,Project Management,Advanced,1.23,1,3.0,346.71,0,AI Beginner Learners
U00983,26,Female,1,1.0,0.0,Business,Advanced,2.0,1,3.0,0.0,1,Business Advanced Learners
U00984,27,Male,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U00985,21,Male,1,1.0,0.0,Machine Learning,Advanced,1.81,1,3.0,0.0,6,Advanced Machine Learning Learners
U00986,25,Male,2,1.0,0.0,Cybersecurity,Advanced,3.66,1,2.0,0.0,2,Cybersecurity Beginners
U00987,27,Female,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U00988,21,Female,1,1.0,0.0,Cybersecurity,Advanced,2.38,1,3.0,0.0,2,Cybersecurity Beginners
U00989,26,Male,12,1.7142857142857142,82.80166666666666,Business,Advanced,2.6199999999999997,9,2.25,993.62,4,Highly Engaged AI Explorers
U00990,20,Male,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U00991,30,Male,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U00992,22,Female,4,1.0,238.0775,Business,Advanced,2.8225,4,2.5,952.31,1,Business Advanced Learners
U00993,17,Male,1,1.0,326.02,Business,Intermediate,2.69,1,2.0,326.02,1,Business Advanced Learners
U00994,29,Female,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U00995,27,Female,2,1.0,0.0,Cybersecurity,Advanced,2.29,2,2.0,0.0,2,Cybersecurity Beginners
U00996,24,Male,1,1.0,0.0,Digital Marketing,Intermediate,4.66,1,2.0,0.0,5,Digital Marketing Learners
U00997,34,Female,15,1.875,30.699333333333335,Design,Advanced,3.1686666666666667,8,2.2,460.49,4,Highly Engaged AI Explorers
U00998,18,Male,2,1.0,163.995,Data Science,Beginner,2.555,2,1.5,327.99,3,Data Science Beginners
U00999,33,Female,1,1.0,0.0,Design,Beginner,4.51,1,1.0,0.0,7,Deep Design Learners
U01000,16,Female,12,1.5,95.95166666666665,Machine Learning,Advanced,3.4483333333333337,7,2.25,1151.4199999999998,4,Highly Engaged AI Explorers
